customer_id,month,tenure,monthly_usage,support_tickets,churn_next_month
174,4,7,55.84681043692463,1,0
175,4,31,64.80801150505069,1,0
176,4,23,57.91479501902523,0,0
177,4,2,51.10909774138507,1,0
178,4,6,53.7133370049974,1,0
179,4,24,50.31915237889451,0,0
180,4,24,60.86708655873634,1,0
181,4,34,53.61328781480864,4,1
182,4,1,45.646434844987226,0,1
183,4,18,49.31309849276557,1,0
184,4,6,47.39922623220658,0,0
185,4,30,54.80011880937399,2,0
186,4,31,61.747034669552136,1,0
187,4,5,58.03296711670815,2,0
188,4,13,50.0198988887211,2,0
189,4,11,50.67374098847864,1,1
190,4,13,44.13868997152282,2,0
191,4,23,59.27342802164209,2,0
192,4,26,58.742846046542496,3,0
193,4,13,59.077100363674646,3,0
194,4,11,63.52208903236852,1,0
195,4,16,59.312842370624764,3,0
196,4,14,41.134497165168575,0,0
197,4,8,43.94417219886167,0,0
198,4,19,50.18126338441752,3,0
199,4,23,58.938268649270206,2,0
0,5,11,45.629161013037,3,1
1,5,21,54.23282166660018,1,1
2,5,20,61.57889919567972,3,0
3,5,35,48.36539847833175,1,0
4,5,27,58.3131529436012,2,0
5,5,17,61.826959502158175,4,1
6,5,31,50.53919114754587,0,0
7,5,14,47.67081511559759,1,0
8,5,8,61.70637283887599,1,1
9,5,32,65.60384627916709,3,0
10,5,14,56.24807400225445,3,0
11,5,8,36.93923499076131,2,1
12,5,30,40.89576754051187,1,0
13,5,17,39.708996277162505,1,1
14,5,34,47.283037813959616,2,0
15,5,9,62.782176167773066,1,0
16,5,22,57.8305499857046,0,0
17,5,33,59.43660548128513,3,0
18,5,18,55.02033915496408,1,0
19,5,6,52.21463062821264,0,0
20,5,24,53.148096934555625,2,0
21,5,17,50.36966011868733,2,0
22,5,4,53.91867423405778,3,1
23,5,29,56.37091551403709,2,0
24,5,6,62.01459882945549,0,0
25,5,24,50.01943329291834,1,0
26,5,35,46.80986220378081,5,0
27,5,17,37.9764078346227,3,0
28,5,19,53.26126909606519,1,0
29,5,26,43.67368907079526,6,0
30,5,15,51.29136015408836,2,0
31,5,12,66.63952086354757,3,0
32,5,6,48.93217606050462,2,0
33,5,27,59.315100273885015,1,0
34,5,27,50.8008075029509,3,0
35,5,23,56.15435802064587,2,0
36,5,32,57.76858624754762,5,0
37,5,21,55.74677146718318,1,0
38,5,12,66.87024684587499,2,0
39,5,2,60.62583752147698,2,0
40,5,22,55.046992959589005,3,0
41,5,24,48.09094245086557,0,0
42,5,17,58.52573583642295,1,0
43,5,4,50.5186906989744,1,1
44,5,11,51.30942105136271,1,1
45,5,20,41.56932651443982,2,0
46,5,31,54.005680972527706,2,0
47,5,27,52.59640936216392,1,0
48,5,26,39.24965133215403,3,1
49,5,17,46.87745721584103,1,0
50,5,3,63.209035247665526,3,0
51,5,16,52.247745485180175,0,0
52,5,1,53.00458141514865,3,0
53,5,16,49.447781101798455,1,0
54,5,14,62.07577430876775,1,1
55,5,26,47.24046849125203,4,0
56,5,24,63.14247711022048,2,0
57,5,23,63.90690266008089,1,0
58,5,2,57.79147279369081,5,0
59,5,6,48.23499153927386,1,0
60,5,30,45.81643583813204,2,1
61,5,7,49.3761169086106,1,0
62,5,5,56.51583577986724,1,0
63,5,21,68.7048056636931,5,0
64,5,10,54.39446665216178,1,0
65,5,17,60.15071740775117,3,0
66,5,34,65.6642022045146,5,0
67,5,12,42.03040676739199,2,0
68,5,10,49.271066100922326,2,1
69,5,21,60.10608737499874,1,0
70,5,20,54.03680869677712,2,0
71,5,10,60.559105231854375,1,0
72,5,24,63.45087378602858,1,0
73,5,24,44.40498307672053,3,1
74,5,27,59.7423479609905,2,0
75,5,23,49.71662498133321,0,0
76,5,33,50.15332968390417,1,0
77,5,18,59.56934397727432,1,0
78,5,10,55.488107025592754,1,0
79,5,19,62.484738687858936,2,0
80,5,16,58.13557212598697,0,0
81,5,5,52.22789389638301,0,0
82,5,19,61.45947896763734,2,0
83,5,28,50.67919768829304,3,0
84,5,26,45.84243744232914,3,0
85,5,10,55.65089417060361,2,1
86,5,7,60.10958172678438,1,0
87,5,1,63.01899208356445,1,1
88,5,23,51.09506671075547,0,1
89,5,13,37.94034511403992,0,0
90,5,4,57.18755090685345,1,0
91,5,33,57.49784878037633,0,0
92,5,28,52.56146694895968,4,1
93,5,4,55.29425530081007,1,0
94,5,10,47.09572074333608,1,1
95,5,31,41.016535978550095,3,0
96,5,3,61.87138145144587,3,0
97,5,29,57.15257368090771,3,0
98,5,5,46.940327614142014,1,1
99,5,24,42.61143486255098,2,0
100,5,23,67.57945745069416,2,0
101,5,31,48.55293676393681,2,0
102,5,24,36.63310743333065,2,1
103,5,30,49.89945874044568,3,1
104,5,12,36.41045750216668,2,0
105,5,15,64.55708529794975,2,0
106,5,13,63.55328146019566,1,0
107,5,19,66.5229813966772,1,0
108,5,4,63.13303091463592,0,0
109,5,13,50.46276023810784,0,0
110,5,10,46.22278081437871,1,0
111,5,5,61.858555862043545,0,0
112,5,19,57.166390789677976,2,0
113,5,6,56.10840649563828,4,1
114,5,20,61.78219517300013,1,0
115,5,29,54.94286921798038,4,0
116,5,25,57.95251135180416,1,0
117,5,21,31.16298669676487,2,0
118,5,23,58.19021769246943,5,0
119,5,2,63.84448343095365,4,0
120,5,17,53.38888290986533,0,0
121,5,19,52.81984348305555,3,0
122,5,15,53.501045284506766,2,0
123,5,21,52.5786939517995,1,0
124,5,32,55.31435812296455,4,0
125,5,8,71.5697851372224,2,0
126,5,9,50.95202875253288,3,1
127,5,20,58.37018887646133,2,0
128,5,31,61.51663529884143,0,0
129,5,24,46.799566138686,0,0
130,5,31,37.82561088030442,1,1
131,5,18,53.189754250387736,4,0
132,5,34,55.16064519607395,1,0
133,5,14,48.73770088563538,2,1
134,5,22,49.46791203814822,2,0
135,5,17,45.03853249050236,2,0
136,5,13,43.54104174215229,4,0
137,5,31,41.2170229240413,1,0
138,5,14,49.54456953852031,3,0
139,5,26,48.71974434619338,1,1
140,5,12,61.45547633853048,2,0
141,5,10,62.77321815012877,0,0
142,5,16,55.04412490403276,1,0
143,5,34,40.33185197415423,1,0
144,5,2,50.40174716858444,2,0
145,5,6,55.22662929709744,1,1
146,5,2,56.04518163080344,1,0
147,5,33,60.366845037232366,2,0
148,5,30,38.82862099152262,1,1
149,5,23,53.93933689663167,0,0
150,5,35,78.74113022770146,2,0
151,5,20,42.28446213269066,1,0
152,5,27,51.686178574770295,1,0
153,5,28,42.24905948107206,3,0
154,5,29,52.217474402242544,2,0
155,5,11,55.93841819731078,0,0
156,5,27,50.29635117913222,1,0
157,5,18,42.861790553152765,3,0
158,5,20,53.07820613958242,3,0
159,5,31,50.92045689271935,2,0
160,5,6,62.31149409149147,2,0
161,5,5,58.24402059334346,0,0
162,5,1,53.963026488771824,4,1
163,5,8,56.96645748433349,1,0
164,5,21,59.759396054184855,0,0
165,5,8,43.20011162788005,2,0
166,5,15,62.86684066810112,2,0
167,5,7,60.43816417515013,2,0
168,5,31,49.69230831501967,2,0
169,5,28,61.94343815436422,3,0
170,5,27,45.22878908395912,2,0
171,5,25,62.756606563634605,0,0
172,5,6,62.5393356242592,3,0
173,5,1,58.429599402054784,0,1
174,5,3,47.23876833259073,1,1
175,5,1,58.42711186459542,0,1
176,5,24,61.04917376650696,0,0
177,5,15,54.010605509875255,0,0
178,5,11,53.79770222508834,2,0
179,5,34,64.20781836612554,1,0
180,5,3,58.430147702523456,2,0
181,5,32,51.18060595949018,4,0
182,5,30,52.57665699356482,1,0
183,5,4,46.697512645627896,4,0
184,5,29,53.57514558642472,4,0
185,5,14,49.592145571694005,3,1
186,5,19,56.27593428715613,2,0
187,5,5,56.56294851434193,3,1
188,5,9,50.16811162339508,2,0
189,5,25,72.34568804559458,2,0
190,5,18,46.765553492042734,4,0
191,5,18,53.2441414868441,1,0
192,5,13,60.8197491474636,4,1
193,5,9,44.16653121759667,0,0
194,5,3,51.72193097207985,2,0
195,5,3,50.00987850245095,2,1
196,5,23,51.29052540721122,0,0
197,5,2,52.622845810332215,1,0
198,5,10,47.84350095067901,2,0
199,5,3,58.37842139821579,3,1
0,6,12,68.63908318946756,2,0
1,6,22,42.98388109748457,1,0
2,6,30,44.772339094199,5,0
3,6,32,54.979603298221285,2,0
4,6,33,68.13905874350893,2,0
5,6,5,51.50823060689631,1,0
6,6,5,59.60095160637288,2,0
7,6,30,51.63827998572759,3,0
8,6,2,68.78860731246827,2,0
9,6,29,51.674144684734486,2,0
10,6,12,60.42752106511115,0,0
11,6,25,72.03942941906513,3,0
12,6,2,52.21192624333091,3,0
13,6,9,54.15296341687099,1,0
14,6,30,58.54594638457228,0,0
15,6,12,54.63858678638984,0,0
16,6,16,61.98034856243036,1,0
17,6,31,63.84175817469985,1,0
18,6,32,44.628710542607394,0,0
19,6,26,44.82165883975877,3,0
20,6,26,56.80885279201216,0,0
21,6,27,61.27774612070276,3,1
22,6,3,58.72063702601197,1,1
23,6,9,59.181246175353536,2,0
24,6,31,69.78483539699823,0,1
25,6,31,62.6245749383768,1,0
26,6,27,56.38940686024066,1,0
27,6,29,58.940160793259416,3,0
28,6,26,45.288292643720304,1,1
29,6,12,54.40095876697506,1,0
30,6,30,56.34682223678652,3,0
31,6,24,49.59117682388744,5,0
32,6,25,59.47746625534337,0,0
33,6,13,51.83819526506916,3,0
34,6,16,60.175556862515975,0,1
35,6,26,57.87361657604717,0,0
36,6,35,58.774500057087366,1,0
37,6,25,48.07214880810761,1,0
38,6,14,74.63881227926349,3,0
39,6,18,61.679851522188905,6,0
40,6,10,47.72397541551984,1,0
41,6,16,50.63524657855638,2,0
42,6,21,54.00639717654754,1,0
43,6,20,57.81208110536496,1,0
44,6,3,40.08631557723107,5,1
45,6,7,54.06258000014075,2,1
46,6,32,54.56957844260462,0,0
47,6,27,44.17197976787901,3,0
48,6,35,51.77318493920187,0,0
49,6,11,55.9625444426059,3,0
50,6,31,46.21248704714009,2,0
51,6,4,59.59078405949285,1,1
52,6,11,57.8624095864108,1,0
53,6,14,54.61744991415721,4,0
54,6,14,70.9628762837648,1,1
55,6,22,55.28080155125121,2,0
56,6,5,54.19302839451981,2,0
57,6,33,41.3226593821889,1,0
58,6,31,79.41488296144402,1,0
59,6,2,65.6809272014425,3,0
60,6,30,59.47305187855049,1,0
61,6,24,59.71093076912624,2,0
62,6,24,59.8596337331384,1,0
63,6,23,51.00657459916828,2,0
64,6,28,38.91522947278386,4,1
65,6,33,53.39543284418736,1,0
66,6,26,57.8476226855473,1,0
67,6,28,51.24041895630264,0,0
68,6,4,53.19935547354656,2,0
69,6,20,50.059984849584616,0,0
70,6,3,67.63606064132321,1,0
71,6,9,46.33918239372058,2,1
72,6,14,54.20008304698223,1,0
73,6,4,47.93945940683084,4,0
74,6,30,43.7617407072044,2,1
75,6,29,55.50223547847175,4,1
76,6,8,48.88183068821626,1,1
77,6,19,44.123115144718135,1,0
78,6,32,53.23441175082478,2,0
79,6,7,63.28071791926932,3,0
80,6,24,54.126753675028,1,0
81,6,8,54.620937556865016,2,0
82,6,17,54.4671255120534,2,0
83,6,13,62.81045229661781,2,0
84,6,13,38.00514988464779,0,0
85,6,3,60.265784118310464,2,1
86,6,26,66.52461107491769,2,0
87,6,23,50.97737298100744,1,0
88,6,11,46.2371883892817,2,0
89,6,26,62.11080114726531,3,0
90,6,24,55.53468606614677,1,0
91,6,15,61.97112069878881,0,0
92,6,20,56.44054700803916,1,0
93,6,25,60.71037213760188,0,0
94,6,31,63.144491018358494,4,0
95,6,22,65.69921548350727,0,0
96,6,27,47.07920263410736,3,1
97,6,29,57.67262637874524,4,0
98,6,29,62.31984654474256,1,0
99,6,12,51.68365764333477,3,1
100,6,35,62.2673478636663,0,0
101,6,16,40.71250850695313,2,0
102,6,10,55.13029964469951,3,0
103,6,16,63.09727118926594,2,0
104,6,14,62.45036001673077,2,0
105,6,34,73.39738644682254,0,0
106,6,23,43.66433295238615,0,0
107,6,30,68.43281662447293,3,0
108,6,23,52.6555126280631,4,0
109,6,12,42.993672817202416,0,0
110,6,18,45.5055113891085,1,0
111,6,12,40.96398080293881,0,0
112,6,1,46.29229306302128,2,0
113,6,29,37.97678615155973,1,0
114,6,11,55.52253353215141,1,0
115,6,19,52.68332602489131,1,0
116,6,12,57.72396162472892,1,0
117,6,34,62.743380348151234,1,0
118,6,16,59.85374425480492,2,0
119,6,2,56.98332891402151,1,0
120,6,26,53.80571378270051,4,0
121,6,28,53.108926161456246,4,0
122,6,11,56.98408573995509,1,0
123,6,14,38.20287969962905,1,0
124,6,26,48.67103335511463,1,0
125,6,6,45.775499561538446,2,0
126,6,20,44.74066223536778,3,0
127,6,8,53.35012292897044,4,0
128,6,27,46.97069733395065,1,0
129,6,3,62.85006218402313,3,0
130,6,28,57.221583955013855,3,0
131,6,34,56.421426907081525,0,0
132,6,6,56.17279018454364,1,0
133,6,6,56.74574098048853,3,0
134,6,8,50.20494039629648,2,1
135,6,12,57.47870556019697,0,0
136,6,7,46.351753600266655,3,1
137,6,10,52.74443899902575,3,1
138,6,11,61.81880405391757,3,1
139,6,24,53.225752408984135,2,0
140,6,30,51.5001679048965,2,0
141,6,23,48.890420013363496,1,1
142,6,20,63.53685427185941,1,0
143,6,13,50.41675756634452,3,0
144,6,1,58.91737243510583,2,0
145,6,28,51.78529856402752,1,0
146,6,14,41.76072432400839,1,0
147,6,1,49.6952676271596,2,0
148,6,7,42.8307294946828,4,1
149,6,4,47.45430266792167,2,0
150,6,9,58.60556825770079,1,0
151,6,19,48.387408495370565,1,0
152,6,22,49.54648523498069,3,1
153,6,24,52.7175276698285,0,0
154,6,13,63.47358595234834,3,1
155,6,5,56.48242432177596,1,0
156,6,7,51.43431015526505,2,0
157,6,6,51.4136620664688,0,1
158,6,29,62.13991916627916,1,0
159,6,21,76.61887761927599,2,0
160,6,29,61.19845034256125,0,0
161,6,21,41.20464843921854,1,0
162,6,10,56.35244053107004,1,0
163,6,13,63.53937601835487,1,0
164,6,31,69.66342848742147,2,0
165,6,9,64.07690870740225,1,0
166,6,5,63.21193997006951,1,0
167,6,25,59.35492734875018,6,0
168,6,32,60.07759815944638,2,0
169,6,8,46.21457192419624,2,0
170,6,11,44.15435894935258,1,0
171,6,17,37.376258142442495,2,0
172,6,16,58.45201868134236,1,1
173,6,19,52.79551705105047,2,0
174,6,25,57.24451507485641,2,0
175,6,34,44.76956138319993,2,0
176,6,28,55.33409700283512,1,1
177,6,12,48.43642211306409,1,0
178,6,3,64.87583769844552,2,0
179,6,18,54.10946923644053,1,0
180,6,28,65.31108496811183,2,0
181,6,9,59.953537688310725,3,0
182,6,11,61.03867291262946,1,0
183,6,27,64.03384179778219,1,0
184,6,13,45.46790153247288,3,0
185,6,19,67.17640095124322,0,0
186,6,13,63.521467768163575,1,0
187,6,33,48.81523148302682,1,0
188,6,33,50.54262035005243,2,0
189,6,32,57.88378456365562,1,0
190,6,20,59.75751137289689,4,1
191,6,15,37.75329602115299,5,0
192,6,11,51.58328219626228,1,0
193,6,22,45.9594614731202,4,0
194,6,25,50.754191976557294,4,1
195,6,18,64.21357594534152,3,0
196,6,5,49.31799561970323,2,0
197,6,20,64.59145454774803,1,0
198,6,26,54.95364774402953,2,0
199,6,17,43.68296263315563,5,0
